uniqueid,caseid,yearcase,wave,party_survey,party_elected,region,age,female,elecsys,pplist,parlame,parlsys,fidelit,munelec,concurr,needmps,needmps2,needmps_all,abusemp,presinf,colig,cprep,cppol,cplimit,cpurnas,cpfisio,cpcorr,cpslow,cpmps,cpcenter,cpswitch,cpgovern,cpcands,cpparl,impinst,dilemma,coalperc,believe,demands,imptmin,efforts,exparea,expmin,promise,pporg,econaid,success,nocomp,bases,elecamp,famtrad,carisma,expel,expel2,expel_all,others,ppswitch,ppswitc2,ppswitch_all,execut,clients,clients2,clients_all,ppvsreg,prescand,govcand,plenario,defideo,visitas,visitas2,visitas_all,pedidos,pedidos2,pedidos_all,destpp,destpp2,destpp_all,pork,pork2,pork_all,destcn,destcn2,destcn_all,entidade,entidad2,entidade_all,local,local2,local_all,boletins,tvradio,discplen,votplen,midiaele,intbill,amend,speaker,commiss,execpp,talkmil,fedbur,locbur,press,civsoc,mtsarney,mtcollor,favors,position,redtape,account,timevtr,timepref,timebill,timemisc,sarney,collor,itamar,cardoso1,cardoso2,lula,congress,partysys,coalgood,presscn,psdbpt,pds1980,pmdb1980,pp1980_80,pdt1980,pt1980,ptb1980,outro1980,np1980,arena1966,mdb1966,outro1966,np1966,vereador,depest,senador,depfed,prefvice,govvice,ministro,secest,family,elei1990,occup,dempmdb,dempfl,dempds,dempsdb,demprn,dempdt,demptb,dempt,dempl,dempcdb,dempdc,dempcb,dempsb,dempstu,econdev,socord,demcons,demcons2,demcons_all,ffaaint,ffaadem,ffaademnew,mindef,minciv,minciv2,minciv_all,extsni,lrclass,lrpmdb,lrdem,lrpcb,lrpcdob,lrpdc,lrpds,lrpdt,lrpfl,lrpl,lrpp,lrpp_ppb,lrppr,lrpps,lrpr,lrprn,lrpsb,lrpsd,lrpsdb,lrpsol,lrpstu,lrpt,lrptb,lrprb,lrsd,lrpsc,lrpros,lrrede,lrptn,lrpv,lrmdb,lrpsl,lrcid,lrrep,lrpode,lrnovo,lrsarney,lrcollor,lritamar,lrfhc,lrlula,lrdilma,lrtemer,lrbolsonaro,econlmr,gov2006,pres2006,vot1989_1,vot1989_2,renda,renda_5,inicpriv,inicpriv_5,govresp,govresp_5,concorr,concorr_5,getrich,getrich_5,trabvida,trabvida_5,enviro,saude,edfund,edsuper,infra,socpol,fiscal,flforpol,flallies,flviolence,fljudicial,flregulate,flrace,flpolref,flpreviden,flantipov,flanticorr,flgovrel,flsociety,flmonetary,dlforpol,dlallies,dlviol,dlinfra,dlrace,dlantpov,dlgender,dltecno,dlcorrup,dlgovrel,dlfiscal,dlcivsoc,dlmonet,dlhrmil,dlpetro,fpallies,fpecdev,fpinteg,fpauth,fpoecd,fpoecd2,fpoecd_all,china,onuseg,brfdi,bndes,cotaafro,cotrenda,casament,aborto,cotamulheres,valcrist,armas,tengoal1,tengoal2,currentgoal1,currentgoal2,othergoal1,othergoal2,bfpobre,bfpref,bfbase,bflula,bfmywin,polpop,polsocmed,polcong,polmedia,pcfiscal,pcinterv,pcredist,pcvalues,pm4,pm12,czideo,czideo.se,pweight,terms,authparty,cites,amends,approved,econlmr1990,mnclmr,agrlmr,lrlmr,diap,kinzo,reldisc,absdisc,econdiap,ideodiap,presdiap,bcdiap,jurodiap,evangel,diapstar,diaphist
4109,109,2001109,2001,15,15,4,6,0,2,1,1,NA,1,NA,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,NA,NA,-999,NA,NA,-999,8,-999,-999,-999,8,8,-999,8,2,NA,1,NA,2,NA,1,1,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,1,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,6,4,NA,5,4,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,NA,NA,10,8,NA,10,NA,10,8,6,-999,4,NA,NA,9,NA,4,-999,NA,NA,NA,-999,NA,NA,1,1,NA,1,NA,3,4,NA,NA,1,NA,NA,3,8,-999,NA,9,NA,-999,NA,NA,3,NA,5,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413501218546515,0.09681104744432788,0.936787225,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,122,2001122,2001,15,15,1,10,0,1,1,1,NA,1,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,3,9,1,8,6,7,9,9,9,2,NA,1,NA,1,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,2,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,-999,-999,7,NA,8,7,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,NA,NA,8,8,NA,8,NA,6,6,6,-999,4,NA,NA,4,NA,4,3,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,5,5,NA,NA,2,NA,NA,3,8,9,NA,8,NA,2,NA,NA,3,NA,5,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1309689478556044,0.08097382526750901,0.936787225,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4007,7,2001007,2001,15,15,2,5,0,1,1,1,NA,1,NA,NA,4,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,8,10,1,10,5,9,8,8,8,-999,NA,-999,NA,2,NA,1,3,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999,NA,-999,-999,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,NA,6,5,NA,6,NA,1,1,1,4,2,NA,NA,1,NA,4,3,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,5,7,NA,NA,2,NA,NA,2,7,4,NA,5,NA,4,NA,NA,3,NA,8,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3121271873416663,0.2854021740497722,0.936787225,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3134,35,2001035,2001,15,15,4,6,0,2,1,1,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,-999,8,4,8,2,10,10,10,10,1,NA,1,NA,1,NA,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,7,9,9,NA,8,7,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,10,9,NA,10,NA,4,9,1,8,1,NA,NA,4,NA,4,3,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,4,5,NA,NA,-999,NA,NA,-999,-999,-999,NA,-999,NA,-999,NA,NA,-999,NA,-999,NA,NA,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2972953553679008,0.07974919328392524,0.936787225,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3152,47,2001047,2001,15,15,4,6,0,2,2,1,NA,1,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,7,6,1,10,7,7,9,9,10,1,NA,1,NA,1,NA,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,1,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,7,-999,NA,6,5,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,NA,9,7,NA,8,NA,8,7,7,7,7,NA,NA,8,NA,1,2,NA,NA,NA,1,NA,NA,2,2,NA,1,NA,5,5,NA,NA,3,NA,NA,4,10,7,NA,10,NA,4,NA,NA,4,NA,6,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0049252817029433,0.4289092581118431,0.936787225,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2038,77,2001077,2001,15,15,2,7,0,2,1,1,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,8,5,5,8,5,7,8,9,8,2,NA,1,NA,2,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,9,10,10,NA,8,7,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,NA,NA,10,10,NA,10,NA,5,4,7,4,4,NA,NA,6,NA,4,4,NA,NA,NA,0,NA,NA,1,1,NA,1,NA,-999,4,NA,NA,2,NA,NA,3,10,10,NA,10,NA,3,NA,NA,3,NA,6,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2542394845250954,0.07928618202622807,0.936787225,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,1,2001001,2001,15,15,4,7,0,2,1,1,NA,1,NA,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,3,8,3,6,3,6,7,7,7,2,NA,1,NA,2,NA,1,2,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,7,6,6,NA,6,5,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,NA,NA,10,-999,NA,-999,NA,-999,-999,-999,-999,-999,NA,NA,-999,NA,4,4,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,4,4,NA,NA,1,NA,NA,4,9,6,NA,9,NA,3,NA,NA,3,NA,4,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19898352282309356,0.1302078089904051,0.936787225,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4024,24,2001024,2001,15,15,4,7,0,-999,2,1,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8,NA,NA,7,6,5,9,8,8,9,10,9,1,NA,1,NA,1,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,2,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,8,9,9,NA,6,6,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,NA,8,8,NA,8,NA,8,8,8,8,8,NA,NA,8,NA,4,4,NA,NA,NA,1,NA,NA,1,2,NA,1,NA,-999,7,NA,NA,3,NA,NA,6,9,10,NA,8,NA,4,NA,NA,3,NA,7,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2094452183132057,0.12309057607132448,0.936787225,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3083,121,2001121,2001,15,15,1,6,0,1,1,2,NA,1,NA,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,7,4,1,7,1,9,6,1,7,3,NA,2,NA,3,NA,2,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,5,5,NA,3,6,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,8,6,NA,8,NA,5,5,8,5,8,NA,NA,8,NA,3,2,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,4,4,NA,NA,3,NA,NA,3,7,8,NA,8,NA,3,NA,NA,4,NA,5,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27892096311161213,0.09645542235841997,0.936787225,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4042,42,2001042,2001,15,15,1,2,0,2,1,2,NA,1,NA,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,6,5,3,7,7,7,5,9,8,3,NA,2,NA,2,NA,1,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7,7,4,NA,5,3,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,5,3,NA,4,NA,7,4,9,4,9,NA,NA,9,NA,4,2,NA,NA,NA,0,NA,NA,2,3,NA,2,NA,3,7,NA,NA,2,NA,NA,3,9,7,NA,8,NA,4,NA,NA,2,NA,7,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63958415927077406,0.15255108907113454,0.936787225,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4105,105,2001105,2001,15,15,5,5,0,2,2,1,NA,1,NA,NA,4,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,8,4,2,8,4,10,10,10,6,2,NA,1,NA,1,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,9,8,7,NA,4,4,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,NA,10,8,NA,10,NA,10,6,10,8,7,NA,NA,7,NA,4,4,NA,NA,NA,0,NA,NA,1,1,NA,1,NA,3,8,NA,NA,1,NA,NA,3,10,5,NA,10,NA,4,NA,NA,2,NA,5,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48234291455740735,0.09240303025462969,0.936787225,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4125,125,2001125,2001,15,15,4,6,0,2,2,1,NA,1,NA,NA,4,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,9,8,3,10,6,9,9,8,10,1,NA,1,NA,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,1,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,8,6,5,NA,8,9,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,10,8,NA,7,NA,7,4,6,5,5,NA,NA,4,NA,4,2,NA,NA,NA,1,NA,NA,2,2,NA,1,NA,3,3,NA,NA,2,NA,NA,3,10,7,NA,10,NA,3,NA,NA,2,NA,6,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4866297014770923,0.1193410274290036,0.936787225,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4065,65,2001065,2001,15,15,2,6,0,2,2,-999,NA,1,NA,NA,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,-999,4,2,-999,1,10,8,9,6,2,NA,1,NA,2,NA,1,3,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,8,7,7,NA,10,5,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,NA,10,9,NA,9,NA,6,7,4,3,-999,NA,NA,1,NA,4,2,NA,NA,NA,-999,NA,NA,1,1,NA,1,NA,4,4,NA,NA,2,NA,NA,3,9,8,NA,9,NA,3,NA,NA,2,NA,5,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3080200909189099,0.1175861650329047,0.936787225,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
